
lon,lat,district,topen,tclose
2.15277777778,41.4136111111,gràcia,8,21
2.15277777778,41.4136111111,gràcia,8,20
2.15277777778,41.4136111111,gràcia,8,20
2.1225,41.380833,les corts,9,19
2.17477798462,41.4038411876,eixample,9,20
2.17477798462,41.4038411876,eixample,9,20
2.17477798462,41.4038411876,eixample,9,20
2.16562,41.39253,eixample,11,20
2.1308789,41.4133492,sarrià - sant gervasi,10,20
2.1308789,41.4133492,sarrià - sant gervasi,10,20
2.13746,41.40014,sarrià - sant gervasi,13,23
2.13746,41.40014,sarrià - sant gervasi,11,23
2.08098,41.46831,None,9,13
2.08098,41.46831,None,9,11
2.08495,41.46586,None,9,17
2.08190917969,41.4694863825,None,9,17
2.08042,41.46919,None,9,19
2.08740234375,41.4591953795,None,8,18
2.1681099,41.4598808,nou barris,8,22
2.17718,41.46203,nou barris,10,13
2.1791999,41.46206,nou barris,9,13
2.1791999,41.46206,nou barris,9,13
2.17794,41.46115,nou barris,7,22
2.17794,41.46115,nou barris,7,22
2.17835,41.46065,nou barris,9,13
2.17835,41.46065,nou barris,9,13
2.17975,41.45532,nou barris,9,21
2.20178,41.45779,None,9,20
2.22189,41.4573402,None,7,21
2.22189,41.4573402,None,7,21
2.22254856812,41.4565742755,None,10,22
2.21732,41.45491,None,14,22
2.22316,41.45496,None,16,19
2.18004454009,41.4527035765,nou barris,10,0
2.17619,41.45379,nou barris,8,22
2.1877399,41.4529799,nou barris,10,19
2.18624,41.4495099,nou barris,8,20
2.18624,41.4495099,nou barris,8,20
2.19118,41.45163,sant andreu,9,21
2.19118,41.45163,sant andreu,9,21
2.18573829,41.45146705,nou barris,9,14
2.1855711937,41.4507201556,nou barris,8,13
2.1859099,41.45068,nou barris,7,15
2.19048,41.4496918,sant andreu,9,19
2.19071,41.44923,sant andreu,16,20
2.19071,41.44923,sant andreu,16,20
2.19213,41.45008,sant andreu,19,22
2.19034,41.44971,sant andreu,5,20
2.21847755,41.42956005,None,8,21
2.20387,41.4525,None,8,14
2.20909,41.45114,None,9,19
2.18165898378,41.4417816595,nou barris,10,14
2.17763,41.43995,nou barris,9,13
2.17763,41.43995,nou barris,9,13
2.17839,41.44263,nou barris,8,14
2.17404,41.4442,nou barris,18,21
2.17551,41.44422,nou barris,9,14
2.18439,41.44292,nou barris,9,0
2.18439,41.44292,nou barris,11,20
2.18506,41.4431,nou barris,9,20
2.1877301,41.4408989,sant andreu,10,20
2.1877301,41.4408989,sant andreu,10,13
2.18695,41.44095,sant andreu,10,20
2.18695,41.44095,sant andreu,10,20
2.18671,41.44244,sant andreu,10,14
2.18671,41.44244,sant andreu,10,13
2.18668,41.43902,sant andreu,10,14
2.18626,41.43915,sant andreu,9,13
2.19082945641,41.4418968702,sant andreu,9,14
2.19082945641,41.4418968702,sant andreu,9,14
2.1873999,41.43977,sant andreu,10,13
2.18726634979,41.4398149181,sant andreu,7,21
2.1911,41.44061,sant andreu,8,13
2.1911,41.44061,sant andreu,8,14
2.18873733337,41.4412816063,sant andreu,10,20
2.18839401062,41.4437265424,sant andreu,10,14
2.1902499,41.4420319,sant andreu,9,19
2.198789,41.44197,sant andreu,13,17
2.198499,41.441918,sant andreu,20,23
2.198499,41.441918,sant andreu,12,0
2.198499,41.441918,sant andreu,9,22
2.19311,41.439209,sant andreu,10,22
2.19311,41.439209,sant andreu,16,22
2.19114,41.44003,sant andreu,8,20
2.19984054565,41.4431767575,sant andreu,12,0
2.2010504509,41.4430149491,sant andreu,12,16
2.20022,41.4427499,sant andreu,12,23
2.19865366055,41.43956039,sant andreu,10,22
2.19865366055,41.43956039,sant andreu,10,22
2.225356,41.441997,None,9,13
2.15359,41.40036,gràcia,11,20
2.13282,41.43185,horta-guinardó,8,0
2.14424,41.43406,horta-guinardó,6,18
2.14424,41.43406,horta-guinardó,9,20
2.1427,41.43065,horta-guinardó,8,20
2.13871412,41.4292528175,horta-guinardó,8,17
2.14244,41.4303,horta-guinardó,7,1
2.140465,41.43028,horta-guinardó,10,14
2.14317,41.43089,horta-guinardó,10,14
2.14355,41.43195,horta-guinardó,9,14
2.14112,41.43023,horta-guinardó,10,22
2.14079,41.43147,horta-guinardó,10,2
2.14286,41.43226,horta-guinardó,10,15
2.14891872369,41.4309174859,horta-guinardó,6,22
2.14891872369,41.4309174859,horta-guinardó,8,22
2.15208469329,41.4311530888,horta-guinardó,13,16
2.15208469329,41.4311530888,horta-guinardó,13,16
2.14508,41.42958,horta-guinardó,8,23
2.14543,41.43003,horta-guinardó,9,18
2.14921,41.43325,horta-guinardó,8,18
2.09696634673,41.3600531035,None,15,20
2.1476799,41.43062,horta-guinardó,9,23
2.15007,41.43375,horta-guinardó,9,14
2.15089,41.43178,horta-guinardó,11,13
2.15089,41.43178,horta-guinardó,10,14
2.15029,41.4320183,horta-guinardó,9,14
2.15029,41.4320183,horta-guinardó,8,14
2.14823,41.4341,horta-guinardó,10,22
2.14882,41.4316699,horta-guinardó,13,16
2.14965,41.43373,horta-guinardó,9,14
2.14965,41.43373,horta-guinardó,9,14
2.1486,41.43401,horta-guinardó,8,14
2.15847665127,41.4326049587,horta-guinardó,9,23
2.15453916843,41.4329930699,horta-guinardó,21,23
2.1512699,41.42966,horta-guinardó,10,14
2.1512699,41.42966,horta-guinardó,10,14
2.15592,41.43156,horta-guinardó,9,16
2.15469,41.42997,horta-guinardó,8,14
2.15969,41.433,horta-guinardó,16,20
2.16091667105,41.4336407771,horta-guinardó,7,23
2.16091667105,41.4336407771,horta-guinardó,7,23
2.1621,41.43001,horta-guinardó,18,2
2.16064,41.4308,horta-guinardó,17,2
2.16064,41.4308,horta-guinardó,17,2
2.16064,41.4308,horta-guinardó,17,2
2.16073,41.43072,horta-guinardó,9,2
2.16031,41.4322815,horta-guinardó,17,21
2.1607299,41.4307213,horta-guinardó,9,0
2.1607299,41.4307213,horta-guinardó,9,0
2.16289066444,41.4304471922,horta-guinardó,7,19
2.16459,41.43096,horta-guinardó,20,22
2.1596,41.4296,horta-guinardó,8,14
2.1596,41.4296,horta-guinardó,8,14
2.16039,41.43018,horta-guinardó,17,20
2.16084,41.4328999,horta-guinardó,9,0
2.16084,41.4328999,horta-guinardó,7,0
2.16314822024,41.4306477856,horta-guinardó,10,15
2.16314822024,41.4306477856,horta-guinardó,11,15
2.1626,41.4299,horta-guinardó,0,16
2.1626,41.4299,horta-guinardó,13,16
2.1626,41.4299,horta-guinardó,13,16
2.1626,41.4299,horta-guinardó,13,16
2.15937,41.43099,horta-guinardó,10,20
2.15973615646,41.4298892375,horta-guinardó,8,14
2.15973615646,41.4298892375,horta-guinardó,10,20
2.15978980064,41.4314899969,horta-guinardó,17,21
2.16016931213,41.4321395617,horta-guinardó,10,13
2.16016931213,41.4321395617,horta-guinardó,10,13
2.16065883636,41.4300581637,horta-guinardó,10,20
2.15993,41.4300799,horta-guinardó,16,20
2.16303,41.43318,horta-guinardó,10,14
2.1606,41.42934,horta-guinardó,9,23
2.16070175171,41.4295835603,horta-guinardó,17,20
2.16315,41.43106,horta-guinardó,16,19
2.1583,41.43051,horta-guinardó,9,18
2.1583,41.43051,horta-guinardó,9,18
2.15908,41.43048,horta-guinardó,9,13
2.16297,41.4339299,horta-guinardó,9,13
2.16297,41.4339299,horta-guinardó,9,13
2.16028,41.42913,horta-guinardó,10,14
2.16028,41.42913,horta-guinardó,10,14
2.16115,41.43088,horta-guinardó,17,20
2.16074,41.4311,horta-guinardó,16,20
2.16074,41.4311,horta-guinardó,16,20
2.16338396072,41.4341524791,horta-guinardó,8,20
2.16338396072,41.4341524791,horta-guinardó,8,21
2.16070175171,41.4328252735,horta-guinardó,9,21
2.1604,41.43105,horta-guinardó,10,13
2.16102,41.43244,horta-guinardó,9,17
2.17018,41.43859,nou barris,8,14
2.17018,41.43859,nou barris,8,14
2.16799,41.43058,nou barris,7,20
2.17013,41.43363,nou barris,17,3
2.16333,41.43474,horta-guinardó,7,0
2.17259,41.4358,nou barris,8,23
2.1657,41.43466,nou barris,8,18
2.161075,41.436638,horta-guinardó,9,18
2.18265952644,41.3753027913,ciutat vella,11,23
2.18265952644,41.3753027913,ciutat vella,10,1
2.17072,41.43049,nou barris,13,23
2.1659099,41.42955,horta-guinardó,7,0
2.1687046,41.4310313,nou barris,8,14
2.1687046,41.4310313,nou barris,8,20
2.16231,41.43019,horta-guinardó,8,0
2.16231,41.43019,horta-guinardó,20,0
2.16682,41.43952,nou barris,8,0
2.16682,41.43952,nou barris,6,0
2.17032587315,41.4358150657,nou barris,8,23
2.16736,41.43555,nou barris,10,13
2.16292568168,41.3794539948,eixample,6,21
2.1729454,41.4363056,nou barris,7,0
2.1729454,41.4363056,nou barris,7,1
2.170129,41.437566,nou barris,9,14
2.17145606875,41.436599946,nou barris,8,18
2.164587,41.43927,nou barris,8,0
2.1655261,41.4382121404,nou barris,7,22
2.16719,41.4292,horta-guinardó,12,23
2.16499,41.43838,nou barris,8,0
2.1690299,41.43174,nou barris,18,3
2.16861,41.43854,nou barris,12,0
2.16861,41.43854,nou barris,9,20
2.1673701,41.4338188,nou barris,9,14
2.1699099,41.43286,nou barris,8,18
2.172319,41.434719,nou barris,11,21
2.1641901,41.4339981,horta-guinardó,10,13
2.18323333333,41.4305944444,sant andreu,9,17
2.17111,41.43819,nou barris,9,13
2.17111,41.43819,nou barris,9,13
2.16501,41.43915,nou barris,9,21
2.164167,41.430565,horta-guinardó,12,0
2.1656399,41.43109,horta-guinardó,9,14
2.17356,41.43044,nou barris,9,20
2.17262,41.43455,nou barris,9,20
2.17271,41.43437,nou barris,16,20
2.17248908645,41.4304562613,nou barris,7,0
2.17248908645,41.4304562613,nou barris,7,23
2.17359,41.43236,nou barris,9,17
2.1732,41.43044,nou barris,16,22
2.19754457474,41.4111920196,sant martí,10,20
2.17644,41.43051,nou barris,13,17
2.17422,41.43043,nou barris,9,21
2.17422,41.43043,nou barris,7,0
2.1760299,41.4301796,nou barris,11,23
2.1760299,41.4301796,nou barris,11,0
2.1760299,41.4301796,nou barris,11,23
2.19955,41.4184399,sant martí,10,14
2.19955,41.4184399,sant martí,9,15
2.19955,41.4184399,sant martí,7,13
2.1700499,41.43945,nou barris,13,0
2.1772,41.43082,nou barris,9,0
2.17375,41.42969,nou barris,9,20
2.17312,41.4354897,nou barris,20,2
2.17519000679,41.4294713807,nou barris,12,16
2.17519000679,41.4294713807,nou barris,12,16
2.17451,41.43114,nou barris,10,20
2.1732999,41.43187,nou barris,17,0
2.1728485,41.4351527,nou barris,10,13
2.17326,41.4379,nou barris,12,0
2.17326,41.4379,nou barris,12,0
2.17508,41.43163,nou barris,8,13
2.177767,41.432425,nou barris,7,21
2.18215942383,41.4326885296,nou barris,17,22
2.18062,41.4321098,nou barris,10,22
2.17968219574,41.430101284,nou barris,13,23
2.17968219574,41.430101284,nou barris,12,23
2.18368,41.4334599,sant andreu,8,1
2.18368,41.4334599,sant andreu,8,1
2.1812299,41.43137,nou barris,13,16
2.1812299,41.43137,nou barris,13,16
2.1812299,41.43137,nou barris,13,16
2.181551,41.4343389,nou barris,8,21
2.1851,41.43316,sant andreu,10,12
2.18056,41.43034,nou barris,12,16
2.18371791577,41.4333211741,sant andreu,8,20
2.18371791577,41.4333211741,sant andreu,11,12
2.18481,41.43251,sant andreu,7,14
2.17932,41.43381,nou barris,9,14
2.18083413,41.43014221,nou barris,9,13
2.17989,41.435207,nou barris,7,22
2.1824546,41.4300906,sant andreu,11,1
2.17847,41.43037,nou barris,9,14
2.18932,41.43374,sant andreu,7,21
2.1859799,41.43405,sant andreu,9,23
2.191594,41.433678,sant andreu,10,14
2.19186,41.43457,sant andreu,10,21
2.18924,41.4325485,sant andreu,8,21
2.18924,41.4325485,sant andreu,8,21
2.1873,41.43085,sant andreu,9,14
2.18449,41.43051,sant andreu,17,2
2.18449,41.43051,sant andreu,8,23
2.18448,41.4296099,sant andreu,10,19
2.18935,41.43289,sant andreu,10,23
2.18935,41.43289,sant andreu,10,23
2.1870628909,41.4300954685,sant andreu,13,15
2.14988,41.37591,eixample,19,23
2.14988,41.37591,eixample,19,0
2.14988,41.37591,eixample,10,22
2.18943,41.43376,sant andreu,12,1
2.18943,41.43376,sant andreu,12,1
2.18944,41.43065,sant andreu,10,14
2.18641347934,41.4292695553,sant andreu,6,23
2.18641347934,41.4292695553,sant andreu,6,23
2.18469717743,41.429966927,sant andreu,11,13
2.18469717743,41.429966927,sant andreu,11,13
2.186,41.43003,sant andreu,16,23
2.186,41.43003,sant andreu,8,0
2.1898399,41.43211,sant andreu,9,19
2.186403,41.434796,sant andreu,9,20
2.15537,41.39321,eixample,8,23
2.18402,41.4337311,sant andreu,8,14
2.18402,41.4337311,sant andreu,8,14
2.18639,41.43428,sant andreu,9,13
2.18438,41.43527,sant andreu,7,22
2.18908,41.43124,sant andreu,13,22
2.18908,41.43124,sant andreu,13,16
2.19349,41.43143,sant andreu,10,17
2.19349,41.43143,sant andreu,9,17
2.1917,41.43208,sant andreu,8,20
2.20125135826,41.3880036028,sant martí,10,1
2.20125135826,41.3880036028,sant martí,11,1
2.1921,41.43461,sant andreu,9,14
2.1938049,41.429388,sant andreu,9,14
2.19524651,41.43418822,sant andreu,10,1
2.19524651,41.43418822,sant andreu,10,1
2.19215,41.43448,sant andreu,16,20
2.19102257545,41.4305155533,sant andreu,9,15
2.18999223,41.43807271,sant andreu,9,19
2.1888899,41.43023,sant andreu,10,13
2.19114210531,41.4333689121,sant andreu,9,14
2.1913337117,41.4360214643,sant andreu,9,1
2.1913337117,41.4360214643,sant andreu,9,1
2.13613,41.40257,sarrià - sant gervasi,8,21
2.19406555125,41.4318347752,sant andreu,9,13
2.19406555125,41.4318347752,sant andreu,9,13
2.18899,41.43474,sant andreu,17,20
2.18804,41.43448,sant andreu,10,14
2.18804,41.43448,sant andreu,17,20
2.20254,41.43422,sant andreu,9,22
2.20254,41.43422,sant andreu,9,12
2.2005,41.43288,sant andreu,8,17
2.20535,41.43494,sant andreu,10,18
2.21632,41.43153,None,8,0
2.21546173096,41.4325598292,None,9,14
2.21945431877,41.431785298,None,11,1
2.21992492676,41.4346511797,None,9,17
2.21992492676,41.4346511797,None,9,19
2.2188949585,41.4320611125,None,9,13
2.2188949585,41.4320611125,None,9,13
2.23041,41.43429,None,9,19
2.22109436989,41.4357410683,None,10,21
2.12083664589,41.4253301764,sarrià - sant gervasi,0,0
2.129565,41.4284897,horta-guinardó,8,13
2.12909,41.42835,horta-guinardó,9,19
2.13746,41.42687,horta-guinardó,9,14
2.13278623668,41.4255785662,horta-guinardó,9,16
2.13767,41.42541,horta-guinardó,9,19
2.1355779,41.427048,horta-guinardó,9,16
2.14618574,41.4259105,horta-guinardó,10,23
2.14437,41.42808,horta-guinardó,7,22
2.14023744113,41.4247055228,horta-guinardó,10,21
2.14023744113,41.4247055228,horta-guinardó,10,21
2.14023744113,41.4247055228,horta-guinardó,10,21
2.13752,41.42474,horta-guinardó,9,18
2.1419499,41.4291382,horta-guinardó,15,20
2.1471,41.4268684,horta-guinardó,9,14
2.14345,41.4280014,horta-guinardó,8,17
2.15438,41.42895,horta-guinardó,6,22
2.15861076172,41.4283878702,horta-guinardó,9,14
2.15713018234,41.4252464941,horta-guinardó,17,21
2.15863,41.42824,horta-guinardó,8,14
2.15582,41.42915,horta-guinardó,10,14
2.15582,41.42915,horta-guinardó,10,14
2.15708,41.42527,horta-guinardó,9,13
2.15815,41.42703,horta-guinardó,9,13
2.15815,41.42703,horta-guinardó,9,13
2.15472,41.42525,horta-guinardó,9,17
2.15667,41.42602,horta-guinardó,9,14
2.15336,41.42587,horta-guinardó,9,13
2.15795114894,41.4276579443,horta-guinardó,10,13
